id,type,name,params_len,argument_len,start_line,start_column,end_line,end_column,file_name
1,Program,,-1,-1,1,0,42,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
2,ExpressionStatement,,-1,-1,1,0,1,13,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
3,VariableDeclaration,,-1,-1,3,0,3,29,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
4,VariableDeclarator,,-1,-1,3,4,3,28,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
5,Identifier,fs,-1,-1,3,4,3,6,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
6,CallExpression,require,-1,1,3,9,3,28,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
7,Identifier,require,-1,-1,3,9,3,16,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
8,VariableDeclaration,,-1,-1,4,0,4,27,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
9,VariableDeclarator,,-1,-1,4,4,4,26,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
10,Identifier,path,-1,-1,4,4,4,8,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
11,CallExpression,require,-1,1,4,11,4,26,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
12,VariableDeclaration,,-1,-1,5,0,5,36,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
13,VariableDeclarator,,-1,-1,5,4,5,35,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
14,Identifier,klawSync,-1,-1,5,4,5,12,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
15,CallExpression,require,-1,1,5,15,5,35,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
16,FunctionDeclaration,cleanSourceMapRoot,2,-1,7,0,22,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
17,Identifier,cleanSourceMapRoot,-1,-1,7,9,7,27,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
18,Identifier,mapRoot,-1,-1,7,28,7,35,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
19,Identifier,sourcesRoot,-1,-1,7,37,7,48,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
20,BlockStatement,,-1,-1,7,50,22,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
21,ExpressionStatement,,-1,-1,8,2,21,5,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
22,CallExpression,forEach,-1,1,8,2,21,4,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
23,MemberExpression,,-1,-1,8,2,10,10,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
24,CallExpression,map,-1,1,8,2,9,19,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
25,MemberExpression,,-1,-1,8,2,9,6,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
26,CallExpression,klawSync,-1,2,8,2,8,70,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
27,ObjectExpression,,-1,-1,8,20,8,69,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
28,Property,,-1,-1,8,21,8,68,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
29,Identifier,filter,-1,-1,8,21,8,27,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
30,ArrowFunctionExpression,,1,-1,8,29,8,68,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
31,Identifier,item,-1,-1,8,30,8,34,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
32,CallExpression,endsWith,-1,1,8,39,8,68,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
33,MemberExpression,,-1,-1,8,39,8,57,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
34,MemberExpression,,-1,-1,8,39,8,48,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
35,Identifier,endsWith,-1,-1,8,49,8,57,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
36,Identifier,map,-1,-1,9,3,9,6,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
37,ArrowFunctionExpression,,1,-1,9,7,9,18,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
38,Identifier,f,-1,-1,9,7,9,8,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
39,MemberExpression,,-1,-1,9,12,9,18,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
40,Identifier,forEach,-1,-1,10,3,10,10,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
41,ArrowFunctionExpression,,1,-1,10,11,21,3,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
42,Identifier,fName,-1,-1,10,11,10,16,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
43,BlockStatement,,-1,-1,10,20,21,3,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
44,VariableDeclaration,,-1,-1,11,4,11,45,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
45,VariableDeclarator,,-1,-1,11,10,11,44,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
46,Identifier,sourceMap,-1,-1,11,10,11,19,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
47,CallExpression,readJsonSync,-1,1,11,22,11,44,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
48,MemberExpression,,-1,-1,11,22,11,37,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
49,Identifier,readJsonSync,-1,-1,11,25,11,37,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
50,ExpressionStatement,,-1,-1,14,4,17,7,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
51,AssignmentExpression,,-1,-1,14,4,17,6,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
52,MemberExpression,,-1,-1,14,4,14,21,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
53,Identifier,sources,-1,-1,14,14,14,21,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
54,CallExpression,map,-1,1,14,24,17,6,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
55,MemberExpression,,-1,-1,14,24,14,45,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
56,MemberExpression,,-1,-1,14,24,14,41,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
57,ArrowFunctionExpression,,1,-1,14,46,17,5,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
58,Identifier,s,-1,-1,14,46,14,47,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
59,BlockStatement,,-1,-1,14,51,17,5,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
60,VariableDeclaration,,-1,-1,15,6,15,97,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
61,VariableDeclarator,,-1,-1,15,12,15,96,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/.make-helpers.js
