id,type,name,params_len,argument_len,start_line,start_column,end_line,end_column,file_name
1,Program,,-1,-1,1,0,43,25,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/generator/src/util/deprecate.js
2,ImportDeclaration,,-1,-1,1,0,1,37,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/generator/src/util/deprecate.js
3,ImportSpecifier,,-1,-1,1,9,1,17,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/generator/src/util/deprecate.js
4,Identifier,template,-1,-1,1,9,1,17,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/generator/src/util/deprecate.js
5,ImportDeclaration,,-1,-1,2,0,2,26,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/generator/src/util/deprecate.js
6,ImportDefaultSpecifier,,-1,-1,2,7,2,12,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/generator/src/util/deprecate.js
7,Identifier,chalk,-1,-1,2,7,2,12,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/generator/src/util/deprecate.js
8,VariableDeclaration,,-1,-1,4,0,9,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/generator/src/util/deprecate.js
9,VariableDeclarator,,-1,-1,4,6,9,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/generator/src/util/deprecate.js
10,Identifier,deprecate,-1,-1,4,6,4,15,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/generator/src/util/deprecate.js
11,ArrowFunctionExpression,,2,-1,4,18,9,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/generator/src/util/deprecate.js
12,Identifier,message,-1,-1,4,19,4,26,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/generator/src/util/deprecate.js
13,Identifier,fn,-1,-1,4,28,4,30,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/generator/src/util/deprecate.js
14,BlockStatement,,-1,-1,4,35,9,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/generator/src/util/deprecate.js
15,ReturnStatement,,-1,-1,5,2,8,4,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/generator/src/util/deprecate.js
16,FunctionExpression,,1,-1,5,9,8,3,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/generator/src/util/deprecate.js
17,RestElement,,-1,-1,5,19,5,26,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/generator/src/util/deprecate.js
18,Identifier,args,-1,-1,5,22,5,26,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/generator/src/util/deprecate.js
