id,type,name,params_len,argument_len,start_line,start_column,end_line,end_column,file_name
1,Program,,-1,-1,7,0,156,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/body-parser/index.js
2,ExpressionStatement,,-1,-1,7,0,7,12,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/body-parser/index.js
3,VariableDeclaration,,-1,-1,14,0,14,46,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/body-parser/index.js
4,VariableDeclarator,,-1,-1,14,4,14,46,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/body-parser/index.js
5,Identifier,deprecate,-1,-1,14,4,14,13,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/body-parser/index.js
6,CallExpression,,-1,1,14,16,14,46,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/body-parser/index.js
7,CallExpression,require,-1,1,14,16,14,31,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/body-parser/index.js
8,Identifier,require,-1,-1,14,16,14,23,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/body-parser/index.js
9,VariableDeclaration,,-1,-1,21,0,21,33,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/body-parser/index.js
10,VariableDeclarator,,-1,-1,21,4,21,33,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/body-parser/index.js
11,Identifier,parsers,-1,-1,21,4,21,11,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/body-parser/index.js
12,CallExpression,create,-1,1,21,14,21,33,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/body-parser/index.js
13,MemberExpression,,-1,-1,21,14,21,27,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/body-parser/index.js
14,Identifier,Object,-1,-1,21,14,21,20,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/body-parser/index.js
15,Identifier,create,-1,-1,21,21,21,27,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/body-parser/index.js
16,ExpressionStatement,,-1,-1,37,0,38,59,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/body-parser/index.js
