id,type,name,params_len,argument_len,start_line,start_column,end_line,end_column,file_name
1,Program,,-1,-1,1,0,20,3,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
2,ImportDeclaration,,-1,-1,1,0,1,48,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
3,ImportDefaultSpecifier,,-1,-1,1,7,1,16,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
4,Identifier,BottomBar,-1,-1,1,7,1,16,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
5,ImportDeclaration,,-1,-1,2,0,2,43,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
6,ImportSpecifier,,-1,-1,2,9,2,14,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
7,Identifier,spawn,-1,-1,2,9,2,14,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
8,VariableDeclaration,,-1,-1,4,0,4,81,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
9,VariableDeclarator,,-1,-1,4,6,4,80,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
10,Identifier,loader,-1,-1,4,6,4,12,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
11,ArrayExpression,,-1,-1,4,15,4,80,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
12,VariableDeclaration,,-1,-1,5,0,5,10,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
13,VariableDeclarator,,-1,-1,5,4,5,9,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
14,Identifier,i,-1,-1,5,4,5,5,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
15,VariableDeclaration,,-1,-1,6,0,6,55,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
16,VariableDeclarator,,-1,-1,6,6,6,54,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
17,Identifier,ui,-1,-1,6,6,6,8,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
18,NewExpression,BottomBar,-1,1,6,11,6,54,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
19,ObjectExpression,,-1,-1,6,25,6,53,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
20,Property,,-1,-1,6,27,6,51,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
21,Identifier,bottomBar,-1,-1,6,27,6,36,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
22,MemberExpression,,-1,-1,6,38,6,51,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
23,BinaryExpression,,-1,-1,6,45,6,50,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
24,VariableDeclaration,,-1,-1,8,0,10,8,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
25,VariableDeclarator,,-1,-1,8,6,10,7,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
26,Identifier,interval,-1,-1,8,6,8,14,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
27,CallExpression,setInterval,-1,2,8,17,10,7,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
28,Identifier,setInterval,-1,-1,8,17,8,28,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
29,ArrowFunctionExpression,,0,-1,8,29,10,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
30,BlockStatement,,-1,-1,8,35,10,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
31,ExpressionStatement,,-1,-1,9,2,9,38,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
32,CallExpression,updateBottomBar,-1,1,9,2,9,37,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
33,MemberExpression,,-1,-1,9,2,9,20,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
34,Identifier,updateBottomBar,-1,-1,9,5,9,20,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
35,MemberExpression,,-1,-1,9,21,9,36,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
36,BinaryExpression,,-1,-1,9,28,9,35,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
37,UpdateExpression,,-1,-1,9,28,9,31,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
38,VariableDeclaration,,-1,-1,12,0,12,75,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
39,VariableDeclarator,,-1,-1,12,6,12,74,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
40,Identifier,cmd,-1,-1,12,6,12,9,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
41,CallExpression,spawn,-1,3,12,12,12,74,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
42,ArrayExpression,,-1,-1,12,25,12,54,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
43,ObjectExpression,,-1,-1,12,56,12,73,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
44,Property,,-1,-1,12,58,12,71,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
45,Identifier,stdio,-1,-1,12,58,12,63,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
46,ExpressionStatement,,-1,-1,13,0,13,24,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
47,CallExpression,pipe,-1,1,13,0,13,23,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
48,MemberExpression,,-1,-1,13,0,13,15,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
49,MemberExpression,,-1,-1,13,0,13,10,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
50,Identifier,stdout,-1,-1,13,4,13,10,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/Inquirer.js/packages/inquirer/examples/bottom-bar.js
