id,type,name,params_len,argument_len,start_line,start_column,end_line,end_column,file_name
1,Program,,-1,-1,1,0,11,45,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js
2,ExpressionStatement,,-1,-1,1,0,1,13,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js
3,ExpressionStatement,,-1,-1,3,0,11,45,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js
4,AssignmentExpression,,-1,-1,3,0,11,45,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js
5,MemberExpression,,-1,-1,3,0,3,14,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js
6,Identifier,global,-1,-1,3,0,3,6,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js
7,Identifier,watcher,-1,-1,3,7,3,14,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js
8,CallExpression,on,-1,2,3,17,11,45,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js
9,MemberExpression,,-1,-1,3,17,11,3,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js
10,CallExpression,on,-1,2,3,17,10,58,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js
11,MemberExpression,,-1,-1,3,17,10,3,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js
12,CallExpression,watch,-1,2,3,17,9,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js
13,MemberExpression,,-1,-1,3,17,3,35,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js
14,CallExpression,require,-1,1,3,17,3,29,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js
15,Identifier,require,-1,-1,3,17,3,24,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js
16,Identifier,watch,-1,-1,3,30,3,35,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js
17,ObjectExpression,,-1,-1,3,41,9,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js
18,Property,,-1,-1,4,2,4,31,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js
19,Identifier,ignored,-1,-1,4,2,4,9,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js
20,Property,,-1,-1,5,2,5,18,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js
21,Identifier,persistent,-1,-1,5,2,5,12,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js
22,Identifier,on,-1,-1,10,1,10,3,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js
23,ArrowFunctionExpression,,2,-1,10,11,10,57,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js
24,Identifier,event,-1,-1,10,12,10,17,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js
25,Identifier,path,-1,-1,10,19,10,23,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js
26,BlockStatement,,-1,-1,10,28,10,57,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js
27,ExpressionStatement,,-1,-1,10,30,10,55,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js
28,CallExpression,log,-1,2,10,30,10,54,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js
29,MemberExpression,,-1,-1,10,30,10,41,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js
30,Identifier,console,-1,-1,10,30,10,37,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js
31,Identifier,log,-1,-1,10,38,10,41,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js
32,ArrowFunctionExpression,,0,-1,11,13,11,44,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js
33,BlockStatement,,-1,-1,11,19,11,44,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js
34,ExpressionStatement,,-1,-1,11,21,11,42,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js
35,CallExpression,log,-1,1,11,21,11,41,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js
36,MemberExpression,,-1,-1,11,21,11,32,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js
37,Program,,-1,-1,1,0,66,39,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
38,ExpressionStatement,,-1,-1,1,0,1,13,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
39,VariableDeclaration,,-1,-1,3,0,3,30,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
40,VariableDeclarator,,-1,-1,3,6,3,29,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
41,ObjectPattern,,-1,-1,3,6,3,11,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
42,Property,,-1,-1,3,7,3,10,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
43,Identifier,sep,-1,-1,3,7,3,10,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
44,CallExpression,require,-1,1,3,14,3,29,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
45,Identifier,require,-1,-1,3,14,3,21,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
46,VariableDeclaration,,-1,-1,4,0,4,27,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
47,VariableDeclarator,,-1,-1,4,6,4,26,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
48,ObjectPattern,,-1,-1,4,6,4,16,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
49,Property,,-1,-1,4,7,4,15,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
50,Identifier,platform,-1,-1,4,7,4,15,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
51,Identifier,process,-1,-1,4,19,4,26,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
52,VariableDeclaration,,-1,-1,5,0,5,25,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
53,VariableDeclarator,,-1,-1,5,6,5,24,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
54,Identifier,os,-1,-1,5,6,5,8,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
55,CallExpression,require,-1,1,5,11,5,24,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
56,ExpressionStatement,,-1,-1,7,0,7,23,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
57,AssignmentExpression,,-1,-1,7,0,7,22,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
58,MemberExpression,,-1,-1,7,0,7,14,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
59,Identifier,exports,-1,-1,7,0,7,7,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
60,Identifier,EV_ALL,-1,-1,7,8,7,14,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
61,ExpressionStatement,,-1,-1,8,0,8,27,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
62,AssignmentExpression,,-1,-1,8,0,8,26,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
63,MemberExpression,,-1,-1,8,0,8,16,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
64,Identifier,EV_READY,-1,-1,8,8,8,16,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
65,ExpressionStatement,,-1,-1,9,0,9,23,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
66,AssignmentExpression,,-1,-1,9,0,9,22,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
67,MemberExpression,,-1,-1,9,0,9,14,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
68,Identifier,EV_ADD,-1,-1,9,8,9,14,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
69,ExpressionStatement,,-1,-1,10,0,10,29,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
70,AssignmentExpression,,-1,-1,10,0,10,28,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
71,MemberExpression,,-1,-1,10,0,10,17,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
72,Identifier,EV_CHANGE,-1,-1,10,8,10,17,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
73,ExpressionStatement,,-1,-1,11,0,11,30,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
74,AssignmentExpression,,-1,-1,11,0,11,29,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
75,MemberExpression,,-1,-1,11,0,11,18,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
76,Identifier,EV_ADD_DIR,-1,-1,11,8,11,18,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
77,ExpressionStatement,,-1,-1,12,0,12,29,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
78,AssignmentExpression,,-1,-1,12,0,12,28,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
79,MemberExpression,,-1,-1,12,0,12,17,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
80,Identifier,EV_UNLINK,-1,-1,12,8,12,17,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
81,ExpressionStatement,,-1,-1,13,0,13,36,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
82,AssignmentExpression,,-1,-1,13,0,13,35,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
83,MemberExpression,,-1,-1,13,0,13,21,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
84,Identifier,EV_UNLINK_DIR,-1,-1,13,8,13,21,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
85,ExpressionStatement,,-1,-1,14,0,14,23,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
86,AssignmentExpression,,-1,-1,14,0,14,22,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
87,MemberExpression,,-1,-1,14,0,14,14,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
88,Identifier,EV_RAW,-1,-1,14,8,14,14,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
89,ExpressionStatement,,-1,-1,15,0,15,27,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
90,AssignmentExpression,,-1,-1,15,0,15,26,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
91,MemberExpression,,-1,-1,15,0,15,16,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
92,Identifier,EV_ERROR,-1,-1,15,8,15,16,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
93,ExpressionStatement,,-1,-1,17,0,17,26,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
94,AssignmentExpression,,-1,-1,17,0,17,25,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
95,MemberExpression,,-1,-1,17,0,17,16,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
96,Identifier,STR_DATA,-1,-1,17,8,17,16,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
97,ExpressionStatement,,-1,-1,18,0,18,24,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
98,AssignmentExpression,,-1,-1,18,0,18,23,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
99,MemberExpression,,-1,-1,18,0,18,15,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
100,Identifier,STR_END,-1,-1,18,8,18,15,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
101,ExpressionStatement,,-1,-1,19,0,19,28,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
102,AssignmentExpression,,-1,-1,19,0,19,27,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
103,MemberExpression,,-1,-1,19,0,19,17,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
104,Identifier,STR_CLOSE,-1,-1,19,8,19,17,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
105,ExpressionStatement,,-1,-1,21,0,21,36,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
106,AssignmentExpression,,-1,-1,21,0,21,35,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
107,MemberExpression,,-1,-1,21,0,21,23,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
108,Identifier,FSEVENT_CREATED,-1,-1,21,8,21,23,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
109,ExpressionStatement,,-1,-1,22,0,22,38,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
110,AssignmentExpression,,-1,-1,22,0,22,37,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
111,MemberExpression,,-1,-1,22,0,22,24,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
112,Identifier,FSEVENT_MODIFIED,-1,-1,22,8,22,24,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
113,ExpressionStatement,,-1,-1,23,0,23,36,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
114,AssignmentExpression,,-1,-1,23,0,23,35,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
115,MemberExpression,,-1,-1,23,0,23,23,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
116,Identifier,FSEVENT_DELETED,-1,-1,23,8,23,23,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
117,ExpressionStatement,,-1,-1,24,0,24,32,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
118,AssignmentExpression,,-1,-1,24,0,24,31,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
119,MemberExpression,,-1,-1,24,0,24,21,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
120,Identifier,FSEVENT_MOVED,-1,-1,24,8,24,21,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
121,ExpressionStatement,,-1,-1,25,0,25,34,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
122,AssignmentExpression,,-1,-1,25,0,25,33,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
123,MemberExpression,,-1,-1,25,0,25,22,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
124,Identifier,FSEVENT_CLONED,-1,-1,25,8,25,22,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
125,ExpressionStatement,,-1,-1,26,0,26,36,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
126,AssignmentExpression,,-1,-1,26,0,26,35,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
127,MemberExpression,,-1,-1,26,0,26,23,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
128,Identifier,FSEVENT_UNKNOWN,-1,-1,26,8,26,23,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
129,ExpressionStatement,,-1,-1,27,0,27,43,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
130,AssignmentExpression,,-1,-1,27,0,27,42,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
131,MemberExpression,,-1,-1,27,0,27,38,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
132,Identifier,FSEVENT_FLAG_MUST_SCAN_SUBDIRS,-1,-1,27,8,27,38,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
133,ExpressionStatement,,-1,-1,28,0,28,35,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
134,AssignmentExpression,,-1,-1,28,0,28,34,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
135,MemberExpression,,-1,-1,28,0,28,25,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
136,Identifier,FSEVENT_TYPE_FILE,-1,-1,28,8,28,25,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
137,ExpressionStatement,,-1,-1,29,0,29,45,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
138,AssignmentExpression,,-1,-1,29,0,29,44,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
139,MemberExpression,,-1,-1,29,0,29,30,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
140,Identifier,FSEVENT_TYPE_DIRECTORY,-1,-1,29,8,29,30,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
141,ExpressionStatement,,-1,-1,30,0,30,41,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
142,AssignmentExpression,,-1,-1,30,0,30,40,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
143,MemberExpression,,-1,-1,30,0,30,28,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
144,Identifier,FSEVENT_TYPE_SYMLINK,-1,-1,30,8,30,28,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
145,ExpressionStatement,,-1,-1,32,0,32,36,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
146,AssignmentExpression,,-1,-1,32,0,32,35,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
147,MemberExpression,,-1,-1,32,0,32,21,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
148,Identifier,KEY_LISTENERS,-1,-1,32,8,32,21,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
149,ExpressionStatement,,-1,-1,33,0,33,32,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
150,AssignmentExpression,,-1,-1,33,0,33,31,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
151,MemberExpression,,-1,-1,33,0,33,15,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
152,Identifier,KEY_ERR,-1,-1,33,8,33,15,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
153,ExpressionStatement,,-1,-1,34,0,34,32,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
154,AssignmentExpression,,-1,-1,34,0,34,31,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
155,MemberExpression,,-1,-1,34,0,34,15,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
156,Identifier,KEY_RAW,-1,-1,34,8,34,15,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
157,ExpressionStatement,,-1,-1,35,0,35,81,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
158,AssignmentExpression,,-1,-1,35,0,35,80,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
159,MemberExpression,,-1,-1,35,0,35,20,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
160,Identifier,HANDLER_KEYS,-1,-1,35,8,35,20,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
161,ArrayExpression,,-1,-1,35,23,35,80,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
162,MemberExpression,,-1,-1,35,24,35,45,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
163,MemberExpression,,-1,-1,35,47,35,62,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
164,MemberExpression,,-1,-1,35,64,35,79,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
165,ExpressionStatement,,-1,-1,37,0,37,30,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
166,AssignmentExpression,,-1,-1,37,0,37,29,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
167,MemberExpression,,-1,-1,37,0,37,17,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
168,Identifier,DOT_SLASH,-1,-1,37,8,37,17,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
169,TemplateLiteral,,-1,-1,37,20,37,29,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
170,TemplateElement,,-1,-1,37,20,37,24,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
171,TemplateElement,,-1,-1,37,27,37,29,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
172,ExpressionStatement,,-1,-1,39,0,39,30,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
173,AssignmentExpression,,-1,-1,39,0,39,29,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
174,MemberExpression,,-1,-1,39,0,39,21,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
175,Identifier,BACK_SLASH_RE,-1,-1,39,8,39,21,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
176,ExpressionStatement,,-1,-1,40,0,40,33,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
177,AssignmentExpression,,-1,-1,40,0,40,32,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
178,MemberExpression,,-1,-1,40,0,40,23,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/lib/constants.js
