id,type,name,params_len,argument_len,start_line,start_column,end_line,end_column,file_name
1,Program,,-1,-1,1,0,19,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/ioredis.js
2,ImportDeclaration,,-1,-1,1,0,1,28,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/ioredis.js
3,ImportDefaultSpecifier,,-1,-1,1,7,1,12,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/ioredis.js
4,Identifier,Redis,-1,-1,1,7,1,12,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/ioredis.js
5,ExportDefaultDeclaration,,-1,-1,3,0,19,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/ioredis.js
6,ArrowFunctionExpression,,1,-1,3,15,19,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/ioredis.js
7,Identifier,host,-1,-1,3,22,3,26,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/ioredis.js
8,BlockStatement,,-1,-1,3,31,19,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/ioredis.js
9,VariableDeclaration,,-1,-1,4,4,7,7,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/ioredis.js
10,VariableDeclarator,,-1,-1,4,10,7,6,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/ioredis.js
11,Identifier,client,-1,-1,4,10,4,16,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/ioredis.js
12,NewExpression,Redis,-1,1,4,19,7,6,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/ioredis.js
13,ObjectExpression,,-1,-1,4,29,7,5,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/ioredis.js
14,Property,,-1,-1,5,8,5,12,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/ioredis.js
15,Property,,-1,-1,6,8,6,25,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/ioredis.js
16,Identifier,lazyConnect,-1,-1,6,8,6,19,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/ioredis.js
17,ExpressionStatement,,-1,-1,9,4,9,27,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/ioredis.js
18,AwaitExpression,,-1,-1,9,4,9,26,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/ioredis.js
19,CallExpression,connect,-1,0,9,10,9,26,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/ioredis.js
20,MemberExpression,,-1,-1,9,10,9,24,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/ioredis.js
21,Identifier,connect,-1,-1,9,17,9,24,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/ioredis.js
22,ReturnStatement,,-1,-1,11,4,18,5,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/ioredis.js
23,ObjectExpression,,-1,-1,11,11,18,5,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/ioredis.js
24,Property,,-1,-1,12,8,14,9,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/ioredis.js
25,Identifier,benchmark,-1,-1,12,8,12,17,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/ioredis.js
26,FunctionExpression,,0,-1,12,17,14,9,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/ioredis.js
27,BlockStatement,,-1,-1,12,20,14,9,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/ioredis.js
28,ReturnStatement,,-1,-1,13,12,13,33,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/ioredis.js
29,CallExpression,ping,-1,0,13,19,13,32,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/ioredis.js
30,MemberExpression,,-1,-1,13,19,13,30,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/ioredis.js
31,Identifier,ping,-1,-1,13,26,13,30,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/ioredis.js
32,Property,,-1,-1,15,8,17,9,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/ioredis.js
33,Identifier,teardown,-1,-1,15,8,15,16,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/ioredis.js
34,FunctionExpression,,0,-1,15,16,17,9,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/ioredis.js
35,BlockStatement,,-1,-1,15,19,17,9,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/ioredis.js
36,ReturnStatement,,-1,-1,16,12,16,39,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/ioredis.js
37,CallExpression,disconnect,-1,0,16,19,16,38,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/ioredis.js
38,MemberExpression,,-1,-1,16,19,16,36,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/ioredis.js
39,Identifier,disconnect,-1,-1,16,26,16,36,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/ioredis.js
40,EmptyStatement,,-1,-1,19,1,19,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/ioredis.js
41,Program,,-1,-1,1,0,21,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/v3.js
42,ImportDeclaration,,-1,-1,1,0,1,40,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/v3.js
43,ImportSpecifier,,-1,-1,1,9,1,21,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/v3.js
44,Identifier,createClient,-1,-1,1,9,1,21,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/v3.js
45,ImportDeclaration,,-1,-1,2,0,2,30,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/v3.js
46,ImportSpecifier,,-1,-1,2,9,2,13,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/v3.js
47,Identifier,once,-1,-1,2,9,2,13,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/v3.js
48,ImportDeclaration,,-1,-1,3,0,3,33,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/v3.js
49,ImportSpecifier,,-1,-1,3,9,3,18,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/v3.js
50,Identifier,promisify,-1,-1,3,9,3,18,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/v3.js
51,ExportDefaultDeclaration,,-1,-1,5,0,21,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/v3.js
52,ArrowFunctionExpression,,1,-1,5,15,21,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/v3.js
53,Identifier,host,-1,-1,5,22,5,26,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/v3.js
54,BlockStatement,,-1,-1,5,31,21,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/v3.js
55,VariableDeclaration,,-1,-1,6,4,8,56,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/v3.js
56,VariableDeclarator,,-1,-1,6,10,6,41,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/v3.js
57,Identifier,client,-1,-1,6,10,6,16,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/v3.js
58,CallExpression,createClient,-1,1,6,19,6,41,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/v3.js
59,ObjectExpression,,-1,-1,6,32,6,40,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/v3.js
60,Property,,-1,-1,6,34,6,38,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/v3.js
61,VariableDeclarator,,-1,-1,7,8,7,55,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/v3.js
62,Identifier,pingAsync,-1,-1,7,8,7,17,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/v3.js
63,CallExpression,bind,-1,1,7,20,7,55,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/v3.js
64,MemberExpression,,-1,-1,7,20,7,47,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/v3.js
65,CallExpression,promisify,-1,1,7,20,7,42,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/v3.js
66,MemberExpression,,-1,-1,7,30,7,41,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/v3.js
67,Identifier,ping,-1,-1,7,37,7,41,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/v3.js
68,Identifier,bind,-1,-1,7,43,7,47,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/v3.js
69,VariableDeclarator,,-1,-1,8,8,8,55,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-redis/benchmark/lib/ping/v3.js
