id,type,name,params_len,argument_len,start_line,start_column,end_line,end_column,file_name
1,Program,,-1,-1,1,0,10,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/yargs/example/cmds/init.js
2,ExpressionStatement,,-1,-1,1,0,1,30,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/yargs/example/cmds/init.js
3,AssignmentExpression,,-1,-1,1,0,1,30,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/yargs/example/cmds/init.js
4,MemberExpression,,-1,-1,1,0,1,15,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/yargs/example/cmds/init.js
5,Identifier,exports,-1,-1,1,0,1,7,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/yargs/example/cmds/init.js
6,Identifier,command,-1,-1,1,8,1,15,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/yargs/example/cmds/init.js
7,ExpressionStatement,,-1,-1,2,0,2,37,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/yargs/example/cmds/init.js
8,AssignmentExpression,,-1,-1,2,0,2,37,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/yargs/example/cmds/init.js
9,MemberExpression,,-1,-1,2,0,2,12,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/yargs/example/cmds/init.js
10,Identifier,desc,-1,-1,2,8,2,12,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/yargs/example/cmds/init.js
11,ExpressionStatement,,-1,-1,3,0,7,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/yargs/example/cmds/init.js
12,AssignmentExpression,,-1,-1,3,0,7,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/yargs/example/cmds/init.js
13,MemberExpression,,-1,-1,3,0,3,15,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/yargs/example/cmds/init.js
14,Identifier,builder,-1,-1,3,8,3,15,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/yargs/example/cmds/init.js
15,ObjectExpression,,-1,-1,3,18,7,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/yargs/example/cmds/init.js
16,Property,,-1,-1,4,2,6,3,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/yargs/example/cmds/init.js
17,Identifier,dir,-1,-1,4,2,4,5,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/yargs/example/cmds/init.js
18,ObjectExpression,,-1,-1,4,7,6,3,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/yargs/example/cmds/init.js
19,Property,,-1,-1,5,4,5,16,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/yargs/example/cmds/init.js
20,Identifier,default,-1,-1,5,4,5,11,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/yargs/example/cmds/init.js
21,ExpressionStatement,,-1,-1,8,0,10,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/yargs/example/cmds/init.js
22,AssignmentExpression,,-1,-1,8,0,10,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/yargs/example/cmds/init.js
23,MemberExpression,,-1,-1,8,0,8,15,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/yargs/example/cmds/init.js
24,Identifier,handler,-1,-1,8,8,8,15,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/yargs/example/cmds/init.js
25,FunctionExpression,,1,-1,8,18,10,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/yargs/example/cmds/init.js
26,Identifier,argv,-1,-1,8,28,8,32,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/yargs/example/cmds/init.js
27,BlockStatement,,-1,-1,8,34,10,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/yargs/example/cmds/init.js
28,ExpressionStatement,,-1,-1,9,2,9,46,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/yargs/example/cmds/init.js
29,CallExpression,log,-1,2,9,2,9,46,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/yargs/example/cmds/init.js
30,MemberExpression,,-1,-1,9,2,9,13,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/yargs/example/cmds/init.js
