id,type,name,params_len,argument_len,start_line,start_column,end_line,end_column,file_name,new_id
1,Program,,-1,-1,1,0,11523,3,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chai/chai.js,0
3,CallExpression,,-1,1,1,0,11523,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chai/chai.js,1
4,FunctionExpression,,1,-1,1,1,1,318,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chai/chai.js,2
5,Identifier,f,-1,-1,1,10,1,11,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chai/chai.js,3
7,IfStatement,,-1,-1,1,13,1,317,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chai/chai.js,4
10,UnaryExpression,,-1,-1,1,16,1,30,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chai/chai.js,5
11,Identifier,exports,-1,-1,1,23,1,30,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chai/chai.js,6
13,UnaryExpression,,-1,-1,1,43,1,56,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chai/chai.js,7
14,Identifier,module,-1,-1,1,50,1,56,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chai/chai.js,8
19,CallExpression,f,-1,0,1,87,1,90,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chai/chai.js,9
20,IfStatement,,-1,-1,1,96,1,317,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chai/chai.js,10
23,UnaryExpression,,-1,-1,1,99,1,112,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chai/chai.js,11
24,Identifier,define,-1,-1,1,106,1,112,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chai/chai.js,12
26,Identifier,amd,-1,-1,1,134,1,137,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chai/chai.js,13
