id,type,name,params_len,argument_len,start_line,start_column,end_line,end_column,file_name,new_id
1,Program,,-1,-1,1,0,79,38,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/colors.js/examples/normal-usage.js,0
2,VariableDeclaration,,-1,-1,1,0,1,37,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/colors.js/examples/normal-usage.js,1
4,Identifier,colors,-1,-1,1,4,1,10,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/colors.js/examples/normal-usage.js,2
5,CallExpression,require,-1,1,1,13,1,36,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/colors.js/examples/normal-usage.js,3
6,Identifier,require,-1,-1,1,13,1,20,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/colors.js/examples/normal-usage.js,4
8,CallExpression,log,-1,1,3,0,3,44,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/colors.js/examples/normal-usage.js,5
10,Identifier,console,-1,-1,3,0,3,7,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/colors.js/examples/normal-usage.js,6
11,Identifier,log,-1,-1,3,8,3,11,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/colors.js/examples/normal-usage.js,7
13,Identifier,yellow,-1,-1,3,37,3,43,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/colors.js/examples/normal-usage.js,8
15,CallExpression,log,-1,1,5,0,5,51,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/colors.js/examples/normal-usage.js,9
19,Identifier,underline,-1,-1,5,41,5,50,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/colors.js/examples/normal-usage.js,10
21,CallExpression,log,-1,1,7,0,7,44,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/colors.js/examples/normal-usage.js,11
25,Identifier,red,-1,-1,7,35,7,38,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/colors.js/examples/normal-usage.js,12
26,Identifier,bold,-1,-1,7,39,7,43,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/colors.js/examples/normal-usage.js,13
28,CallExpression,log,-1,1,9,0,9,53,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/colors.js/examples/normal-usage.js,14
31,Identifier,rainbow,-1,-1,9,45,9,52,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/colors.js/examples/normal-usage.js,15
33,CallExpression,log,-1,1,11,0,11,33,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/colors.js/examples/normal-usage.js,16
36,Identifier,trap,-1,-1,11,28,11,32,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/colors.js/examples/normal-usage.js,17
38,CallExpression,log,-1,1,13,0,13,49,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/colors.js/examples/normal-usage.js,18
43,CallExpression,log,-1,1,16,0,16,62,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/colors.js/examples/normal-usage.js,19
49,Identifier,italic,-1,-1,16,41,16,47,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/colors.js/examples/normal-usage.js,20
51,CallExpression,log,-1,1,19,0,20,28,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/colors.js/examples/normal-usage.js,21
58,Identifier,green,-1,-1,19,18,19,23,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/colors.js/examples/normal-usage.js,22
61,Identifier,inverse,-1,-1,19,60,19,67,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/colors.js/examples/normal-usage.js,23
65,CallExpression,log,-1,1,21,0,21,39,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/colors.js/examples/normal-usage.js,24
68,Identifier,zebra,-1,-1,21,33,21,38,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/colors.js/examples/normal-usage.js,25
70,CallExpression,log,-1,1,26,0,26,55,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/colors.js/examples/normal-usage.js,26
75,Identifier,strikethrough,-1,-1,26,31,26,44,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/colors.js/examples/normal-usage.js,27
77,CallExpression,log,-1,1,28,0,28,53,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/colors.js/examples/normal-usage.js,28
