id,type,name,params_len,argument_len,start_line,start_column,end_line,end_column,file_name,new_id
1,Program,,-1,-1,1,0,4,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/.eslintrc.js,0
5,Identifier,module,-1,-1,1,0,1,6,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/.eslintrc.js,1
6,Identifier,exports,-1,-1,1,7,1,14,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/.eslintrc.js,2
7,ObjectExpression,,-1,-1,1,17,4,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/.eslintrc.js,3
9,Identifier,root,-1,-1,2,2,2,6,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/.eslintrc.js,4
11,Identifier,extends,-1,-1,3,2,3,9,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/.eslintrc.js,5
12,ArrayExpression,,-1,-1,3,11,3,65,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/.eslintrc.js,6
13,Program,,-1,-1,1,0,19,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/babel.config.js,7
14,VariableDeclaration,,-1,-1,1,0,1,28,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/babel.config.js,8
16,Identifier,MIN_BABEL_VERSION,-1,-1,1,6,1,23,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/babel.config.js,9
20,Identifier,module,-1,-1,3,0,3,6,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/babel.config.js,10
21,Identifier,exports,-1,-1,3,7,3,14,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/babel.config.js,11
22,ArrowFunctionExpression,,1,-1,3,17,19,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/babel.config.js,12
23,Identifier,api,-1,-1,3,18,3,21,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/babel.config.js,13
26,CallExpression,assertVersion,-1,1,4,2,4,38,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/babel.config.js,14
28,Identifier,assertVersion,-1,-1,4,6,4,19,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/babel.config.js,15
30,CallExpression,cache,-1,1,5,2,5,17,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/babel.config.js,16
32,Identifier,cache,-1,-1,5,6,5,11,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/babel.config.js,17
33,ReturnStatement,,-1,-1,7,2,18,4,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/babel.config.js,18
34,ObjectExpression,,-1,-1,7,9,18,3,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/babel.config.js,19
36,Identifier,presets,-1,-1,8,4,8,11,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/babel.config.js,20
37,ArrayExpression,,-1,-1,8,13,17,5,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/babel.config.js,21
38,ArrayExpression,,-1,-1,9,6,16,7,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/babel.config.js,22
39,ObjectExpression,,-1,-1,11,8,15,9,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/babel.config.js,23
41,Identifier,targets,-1,-1,12,10,12,17,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/babel.config.js,24
42,ObjectExpression,,-1,-1,12,19,14,11,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/babel.config.js,25
44,Identifier,node,-1,-1,13,12,13,16,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/babel.config.js,26
45,Program,,-1,-1,1,0,8,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/commitlint.config.js,27
49,Identifier,module,-1,-1,1,0,1,6,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/commitlint.config.js,28
50,Identifier,exports,-1,-1,1,7,1,14,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/commitlint.config.js,29
51,ObjectExpression,,-1,-1,1,17,8,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/commitlint.config.js,30
53,Identifier,extends,-1,-1,2,2,2,9,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/commitlint.config.js,31
54,ArrayExpression,,-1,-1,2,11,2,46,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/commitlint.config.js,32
56,Identifier,rules,-1,-1,3,2,3,7,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/commitlint.config.js,33
57,ObjectExpression,,-1,-1,3,9,7,3,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/commitlint.config.js,34
59,ArrayExpression,,-1,-1,4,25,4,28,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/commitlint.config.js,35
61,ArrayExpression,,-1,-1,5,28,5,31,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/commitlint.config.js,36
63,ArrayExpression,,-1,-1,6,30,6,33,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/commitlint.config.js,37
64,Program,,-1,-1,2,0,7,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/jest.config.js,38
68,Identifier,module,-1,-1,2,0,2,6,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/jest.config.js,39
69,Identifier,exports,-1,-1,2,7,2,14,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/jest.config.js,40
70,ObjectExpression,,-1,-1,2,17,7,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/jest.config.js,41
72,Identifier,transform,-1,-1,3,2,3,11,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/jest.config.js,42
73,ObjectExpression,,-1,-1,3,13,6,3,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/jest.config.js,43
75,ArrayExpression,,-1,-1,4,21,4,73,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/jest.config.js,44
76,ObjectExpression,,-1,-1,4,33,4,72,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/jest.config.js,45
78,Identifier,rootDir,-1,-1,4,35,4,42,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/jest.config.js,46
80,Identifier,esModuleInterop,-1,-1,4,49,4,64,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/jest.config.js,47
82,Program,,-1,-1,1,0,4,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/lint-staged.config.js,48
86,Identifier,module,-1,-1,1,0,1,6,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/lint-staged.config.js,49
87,Identifier,exports,-1,-1,1,7,1,14,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/lint-staged.config.js,50
88,ObjectExpression,,-1,-1,1,17,4,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/lint-staged.config.js,51
90,ArrayExpression,,-1,-1,2,7,2,75,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/lint-staged.config.js,52
92,ArrayExpression,,-1,-1,3,10,3,34,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/lint-staged.config.js,53
93,Program,,-1,-1,1,0,1,44,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/src/cjs.js,54
97,Identifier,module,-1,-1,1,0,1,6,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/src/cjs.js,55
98,Identifier,exports,-1,-1,1,7,1,14,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/src/cjs.js,56
100,CallExpression,require,-1,1,1,17,1,35,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/src/cjs.js,57
101,Identifier,require,-1,-1,1,17,1,24,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/src/cjs.js,58
102,Identifier,default,-1,-1,1,36,1,43,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/src/cjs.js,59
103,Program,,-1,-1,1,0,8,3,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/cjs.test.js,60
104,ImportDeclaration,,-1,-1,1,0,1,25,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/cjs.test.js,61
105,ImportDefaultSpecifier,,-1,-1,1,7,1,10,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/cjs.test.js,62
106,Identifier,src,-1,-1,1,7,1,10,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/cjs.test.js,63
107,ImportDeclaration,,-1,-1,2,0,2,29,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/cjs.test.js,64
108,ImportDefaultSpecifier,,-1,-1,2,7,2,10,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/cjs.test.js,65
109,Identifier,cjs,-1,-1,2,7,2,10,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/cjs.test.js,66
111,CallExpression,describe,-1,2,4,0,8,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/cjs.test.js,67
112,Identifier,describe,-1,-1,4,0,4,8,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/cjs.test.js,68
113,ArrowFunctionExpression,,0,-1,4,16,8,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/cjs.test.js,69
116,CallExpression,it,-1,2,5,2,7,4,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/cjs.test.js,70
117,Identifier,it,-1,-1,5,2,5,4,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/cjs.test.js,71
118,ArrowFunctionExpression,,0,-1,5,24,7,3,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/cjs.test.js,72
121,CallExpression,toEqual,-1,1,6,4,6,28,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/cjs.test.js,73
123,CallExpression,expect,-1,1,6,4,6,15,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/cjs.test.js,74
124,Identifier,expect,-1,-1,6,4,6,10,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/cjs.test.js,75
125,Identifier,toEqual,-1,-1,6,16,6,23,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/cjs.test.js,76
126,Program,,-1,-1,1,0,177,3,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/config-autoload.test.js,77
127,ImportDeclaration,,-1,-1,1,0,1,24,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/config-autoload.test.js,78
128,ImportDefaultSpecifier,,-1,-1,1,7,1,11,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/config-autoload.test.js,79
129,Identifier,path,-1,-1,1,7,1,11,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/config-autoload.test.js,80
130,ImportDeclaration,,-1,-1,2,0,2,20,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/config-autoload.test.js,81
131,ImportDefaultSpecifier,,-1,-1,2,7,2,9,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/config-autoload.test.js,82
132,Identifier,fs,-1,-1,2,7,2,9,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/config-autoload.test.js,83
133,ImportDeclaration,,-1,-1,4,0,4,42,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/config-autoload.test.js,84
134,ImportSpecifier,,-1,-1,4,9,4,19,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/config-autoload.test.js,85
135,Identifier,loadConfig,-1,-1,4,9,4,19,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/config-autoload.test.js,86
136,VariableDeclaration,,-1,-1,6,0,6,77,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/config-autoload.test.js,87
138,Identifier,testDirectory,-1,-1,6,6,6,19,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/config-autoload.test.js,88
139,CallExpression,resolve,-1,3,6,22,6,76,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/config-autoload.test.js,89
141,Identifier,resolve,-1,-1,6,27,6,34,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/config-autoload.test.js,90
142,Identifier,__dirname,-1,-1,6,35,6,44,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/config-autoload.test.js,91
143,VariableDeclaration,,-1,-1,8,0,12,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/config-autoload.test.js,92
145,Identifier,loaderContext,-1,-1,8,6,8,19,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/config-autoload.test.js,93
146,ObjectExpression,,-1,-1,8,22,12,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/config-autoload.test.js,94
149,Identifier,addBuildDependency,-1,-1,10,2,10,20,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/config-autoload.test.js,95
150,ArrowFunctionExpression,,0,-1,10,22,10,32,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/config-autoload.test.js,96
152,Identifier,addDependency,-1,-1,11,2,11,15,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/config-autoload.test.js,97
153,ArrowFunctionExpression,,0,-1,11,17,11,27,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss-loader/test/config-autoload.test.js,98
