id,type,name,params_len,argument_len,start_line,start_column,end_line,end_column,file_name,new_id
1,Program,,-1,-1,1,0,11,45,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js,0
6,Identifier,global,-1,-1,3,0,3,6,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js,1
7,Identifier,watcher,-1,-1,3,7,3,14,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js,2
8,CallExpression,on,-1,2,3,17,11,45,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js,3
10,CallExpression,on,-1,2,3,17,10,58,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js,4
12,CallExpression,watch,-1,2,3,17,9,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js,5
14,CallExpression,require,-1,1,3,17,3,29,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js,6
15,Identifier,require,-1,-1,3,17,3,24,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js,7
16,Identifier,watch,-1,-1,3,30,3,35,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js,8
17,ObjectExpression,,-1,-1,3,41,9,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js,9
19,Identifier,ignored,-1,-1,4,2,4,9,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js,10
21,Identifier,persistent,-1,-1,5,2,5,12,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js,11
22,Identifier,on,-1,-1,10,1,10,3,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js,12
23,ArrowFunctionExpression,,2,-1,10,11,10,57,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js,13
24,Identifier,event,-1,-1,10,12,10,17,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js,14
25,Identifier,path,-1,-1,10,19,10,23,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js,15
28,CallExpression,log,-1,2,10,30,10,54,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js,16
30,Identifier,console,-1,-1,10,30,10,37,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/chokidar/example.js,17
