id,type,name,params_len,argument_len,start_line,start_column,end_line,end_column,file_name,new_id
1,Program,,-1,-1,1,0,77,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,0
2,ExportDefaultDeclaration,,-1,-1,1,0,77,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,1
3,FunctionDeclaration,benchmark,2,-1,1,15,77,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,2
4,Identifier,benchmark,-1,-1,1,24,1,33,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,3
5,Identifier,uuid,-1,-1,1,34,1,38,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,4
6,Identifier,Benchmark,-1,-1,1,40,1,49,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,5
9,CallExpression,log,-1,1,2,2,2,58,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,6
11,Identifier,console,-1,-1,2,2,2,9,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,7
12,Identifier,log,-1,-1,2,10,2,13,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,8
13,FunctionDeclaration,testParseAndStringify,0,-1,4,2,30,3,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,9
14,Identifier,testParseAndStringify,-1,-1,4,11,4,32,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,10
16,VariableDeclaration,,-1,-1,5,4,9,7,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,11
18,Identifier,suite,-1,-1,5,10,5,15,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,12
19,NewExpression,Suite,-1,1,5,18,9,6,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,13
21,Identifier,Suite,-1,-1,5,32,5,37,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,14
22,ObjectExpression,,-1,-1,5,38,9,5,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,15
24,Identifier,onError,-1,-1,6,6,6,13,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,16
25,FunctionExpression,,1,-1,6,13,8,7,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,17
26,Identifier,event,-1,-1,6,14,6,19,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,18
29,CallExpression,error,-1,1,7,8,7,41,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,19
31,Identifier,error,-1,-1,7,16,7,21,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,20
34,Identifier,target,-1,-1,7,28,7,34,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,21
35,VariableDeclaration,,-1,-1,11,4,14,6,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,22
37,Identifier,BYTES,-1,-1,11,10,11,15,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,23
38,ArrayExpression,,-1,-1,11,18,14,5,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,24
40,CallExpression,run,-1,0,16,4,29,12,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,25
42,CallExpression,on,-1,2,16,4,28,8,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,26
44,CallExpression,on,-1,2,16,4,25,8,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,27
46,CallExpression,add,-1,2,16,4,22,8,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,28
48,CallExpression,add,-1,2,16,4,19,8,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,29
50,Identifier,add,-1,-1,17,7,17,10,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,30
51,FunctionExpression,,0,-1,17,31,19,7,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,31
54,CallExpression,stringify,-1,1,18,8,18,29,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,32
56,Identifier,stringify,-1,-1,18,13,18,22,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,33
57,FunctionExpression,,0,-1,20,27,22,7,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,34
60,CallExpression,parse,-1,1,21,8,21,58,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,35
62,Identifier,parse,-1,-1,21,13,21,18,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,36
63,Identifier,on,-1,-1,23,7,23,9,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,37
64,FunctionExpression,,1,-1,23,19,25,7,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,38
67,CallExpression,log,-1,1,24,8,24,44,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,39
69,CallExpression,toString,-1,0,24,20,24,43,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,40
72,Identifier,toString,-1,-1,24,33,24,41,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,41
73,FunctionExpression,,0,-1,26,22,28,7,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,42
76,CallExpression,log,-1,1,27,8,27,28,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,43
78,Identifier,run,-1,-1,29,7,29,10,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,44
79,FunctionDeclaration,testGeneration,0,-1,32,2,73,3,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,45
80,Identifier,testGeneration,-1,-1,32,11,32,25,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,46
82,VariableDeclaration,,-1,-1,33,4,33,32,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,47
84,Identifier,array,-1,-1,33,10,33,15,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,48
85,NewExpression,Array,-1,1,33,18,33,31,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,49
86,Identifier,Array,-1,-1,33,22,33,27,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,50
87,VariableDeclaration,,-1,-1,35,4,39,7,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,51
89,NewExpression,Suite,-1,1,35,18,39,6,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,52
91,ObjectExpression,,-1,-1,35,38,39,5,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,53
93,FunctionExpression,,1,-1,36,13,38,7,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/uuid/examples/benchmark/benchmark.js,54
