src,dst
1790,518
1826,751
6013,6579
6107,6579
6245,6579
6288,6579
6520,6579
6532,6633
6537,6633
6539,6633
6702,6579
48,87
52,76
57,87
58,76
63,18
69,87
70,96
72,101
75,76
110,112
131,18
159,166
164,303
183,230
189,230
195,230
198,230
207,239
211,230
213,248
304,275
314,7340
331,340
351,340
363,340
376,448
380,448
382,518
382,997
382,1187
382,1477
382,1741
384,518
384,997
384,1187
384,1477
384,1741
389,448
392,448
394,518
394,997
394,1187
394,1477
394,1741
396,518
396,997
396,1187
396,1477
396,1741
401,448
403,518
403,997
403,1187
403,1477
403,1741
410,448
412,533
420,448
427,448
433,448
439,448
526,2943
562,956
569,6285
597,972
600,2977
606,972
608,3042
646,2982
648,956
655,915
661,1071
664,3002
671,956
680,700
690,700
699,700
702,533
709,772
713,956
714,915
716,3071
724,915
725,3008
726,956
733,915
734,3017
736,956
746,915
747,3026
749,956
752,915
754,3310
758,3059
762,3066
787,919
812,897
849,897
896,897
898,3260
918,572
929,789
969,930
970,972
1001,1136
1027,1091
1043,1071
1048,1081
1051,1053
1057,1101
1061,1101
1226,1270
1231,1787
1233,1766
1238,572
1245,1446
1250,1414
1268,1387
1277,1404
1283,1446
1289,1414
1296,1766
1332,1205
1350,1338
1353,1414
1361,533
1371,1205
1378,6633
1383,1807
1385,700
1419,1825
1421,1431
1432,1446
1433,1446
1434,1303
1439,414
1445,424
1527,1741
1528,1741
1532,1187
1535,1621
1568,1729
1593,1848
1599,1631
1605,1664
1608,1692
1616,1582
1619,1582
1639,1717
1655,1664
1661,1697
1673,1697
1676,1692
1686,1667
1689,1624
1694,1621
1719,1710
1745,1136
1753,997
1768,997
1815,1303
1823,1807
1829,1830
1835,1414
1862,1953
1871,1631
1880,1679
1887,1631
1889,1858
1901,1953
1903,533
1909,1631
1919,6633
1933,1679
1937,1631
1939,1896
1944,6633
1956,1631
1969,1664
2028,2065
2074,2036
2080,2036
2083,2036
2086,2048
2109,2183
2111,2186
2113,2193
2115,2186
2116,2198
2121,2201
2123,2186
2124,2183
2125,2201
2126,2206
2128,2206
2154,2088
2157,2088
2160,2210
2162,2210
2164,2210
2165,2210
2167,2131
2174,2139
2178,2139
2300,2826
2302,2314
2304,2314
2309,2346
2317,2417
2326,2417
2337,2417
2344,2417
2348,2417
2354,2417
2358,2417
2366,2417
2369,2417
2371,2417
2394,2352
2395,2346
2398,2346
2399,2325
2403,2352
2411,2352
2415,2417
2472,2216
2474,2216
2494,2230
2500,2899
2507,2839
2511,2875
2593,2609
2598,2703
2603,2609
2607,2697
2624,2572
2627,2572
2639,2572
2642,2572
2660,2697
2665,2678
2674,2678
2691,2697
2696,2703
2712,2601
2817,2717
2821,2717
2852,2222
2855,2514
2872,2222
2877,2230
2879,2917
2882,2858
2886,2486
2894,2481
2895,2917
2904,2839
2906,2240
2907,2572
2908,2572
2914,2481
2915,2826
2966,2462
2979,2492
2990,3071
2992,6104
2998,3071
2999,6285
3004,3071
3005,6010
3013,3071
3014,6238
3022,3071
3023,6695
3033,3071
3034,6513
3039,3042
3046,6525
3056,3270
3060,2560
3067,2562
3074,3134
3089,3270
3095,3203
3104,3270
3109,784
3109,828
3113,6525
3113,6633
3116,6185
3125,3236
3129,2831
3131,3250
3150,3270
3155,6525
3155,6633
3163,3270
3167,3213
3170,5225
3170,5254
3170,5572
3180,3317
3184,3199
3186,5235
3186,5264
3186,5585
3196,3270
3201,5235
3201,5264
3201,5585
3202,3317
3206,2268
3209,2273
3212,3317
3216,2569
3248,2831
3249,3250
3257,6040
3257,6249
3257,6305
3257,6541
3257,6655
3257,6706
3258,6040
3258,6249
3258,6305
3258,6541
3258,6655
3258,6706
3264,3270
3269,3270
3275,3289
3292,6613
3300,3302
3311,2560
3316,3042
3384,3391
3397,6677
5237,2572
5240,2572
5241,2572
5266,2572
5268,2572
5270,2569
5272,2703
5274,2703
5275,2693
5587,2572
5589,2609
5591,2609
5593,2572
5594,2572
5595,2693
5699,5737
5719,5296
5723,5737
5760,5840
6045,2065
6049,5107
6060,2019
6066,5020
6075,6633
6079,6619
6081,6633
6141,2019
6149,5020
6158,6633
6172,6633
6176,5861
6182,6187
6186,6187
6190,5043
6197,2065
6200,2143
6209,6633
6212,5622
6215,2143
6219,6619
6221,6633
6252,5142
6308,5159
6360,6409
6365,6619
6374,6633
6382,6426
6390,5215
6393,3348
6408,6409
6418,6633
6451,5528
6459,5215
6544,5181
6594,3369
6617,6565
6637,6656
6650,6633
6652,6633
6653,6619
6709,5198
6713,6633
6810,6831
6816,6874
6855,6910
6864,6866
6867,6910
6878,7405
6890,6910
6893,6910
6905,6892
6906,6860
6950,6910
6955,6910
6966,6910
6975,6910
6981,6910
6984,6910
6988,6910
6995,6910
7008,6910
