id,type,name,params_len,argument_len,start_line,start_column,end_line,end_column,file_name,new_id
1,Program,,-1,-1,1,0,71,3,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js,0
3,VariableDeclaration,,-1,-1,3,0,3,31,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js,1
5,Identifier,lodash,-1,-1,3,4,3,10,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js,2
6,CallExpression,require,-1,1,3,13,3,30,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js,3
7,Identifier,require,-1,-1,3,13,3,20,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js,4
8,VariableDeclaration,,-1,-1,4,0,4,33,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js,5
10,Identifier,objectAssign,-1,-1,4,4,4,16,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js,6
11,CallExpression,require,-1,1,4,19,4,32,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js,7
12,VariableDeclaration,,-1,-1,6,0,10,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js,8
14,Identifier,source1,-1,-1,6,4,6,11,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js,9
15,ObjectExpression,,-1,-1,6,14,10,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js,10
17,Identifier,a,-1,-1,7,1,7,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js,11
19,Identifier,b,-1,-1,8,1,8,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js,12
21,Identifier,c,-1,-1,9,1,9,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js,13
22,VariableDeclaration,,-1,-1,12,0,27,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js,14
24,Identifier,source2,-1,-1,12,4,12,11,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js,15
25,ObjectExpression,,-1,-1,12,14,27,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js,16
28,Identifier,d,-1,-1,14,1,14,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js,17
30,Identifier,e,-1,-1,15,1,15,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js,18
32,Identifier,f,-1,-1,16,1,16,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js,19
34,Identifier,g,-1,-1,17,1,17,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js,20
36,Identifier,h,-1,-1,18,1,18,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js,21
38,Identifier,i,-1,-1,19,1,19,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js,22
40,Identifier,j,-1,-1,20,1,20,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js,23
42,Identifier,k,-1,-1,21,1,21,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js,24
44,Identifier,l,-1,-1,22,1,22,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js,25
46,Identifier,m,-1,-1,23,1,23,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js,26
48,Identifier,n,-1,-1,24,1,24,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js,27
50,Identifier,o,-1,-1,25,1,25,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js,28
52,Identifier,p,-1,-1,26,1,26,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js,29
53,IfStatement,,-1,-1,29,0,43,1,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js,30
55,Identifier,Object,-1,-1,29,4,29,10,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js,31
56,Identifier,assign,-1,-1,29,11,29,17,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js,32
59,CallExpression,suite,-1,2,30,1,42,3,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js,33
60,Identifier,suite,-1,-1,30,1,30,6,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js,34
61,FunctionExpression,,0,-1,30,24,42,2,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js,35
64,CallExpression,bench,-1,2,31,2,33,4,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js,36
65,Identifier,bench,-1,-1,31,2,31,7,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js,37
66,FunctionExpression,,0,-1,31,17,33,3,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js,38
69,CallExpression,assign,-1,2,32,3,32,36,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js,39
71,ObjectExpression,,-1,-1,32,17,32,25,/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/object-assign/bench.js,40
