src,dst
72655,72475
838,4564
964,4564
1063,965
1119,4564
1123,84702
1175,84702
1500,4564
1525,1501
1572,4564
1646,4564
1652,84702
1678,84702
1692,84702
1707,84702
1755,4564
1892,1894
2070,2196
2078,2196
2087,2196
2091,2196
2097,2196
2106,2196
2117,2196
2122,2196
2126,2196
2130,2196
2134,2196
2159,2196
2167,2196
2172,2196
2179,2196
2185,2196
2229,4564
2236,2323
2242,2323
2253,2323
2262,2323
2276,2323
2280,2323
2304,2323
2312,2323
2317,2323
2422,2502
2443,2502
2457,2502
2459,2502
2464,2502
2486,2502
2501,2502
2550,2656
2553,2656
2557,2656
2566,2656
2571,2656
2577,2656
2585,2656
2588,2656
2591,2656
2594,2656
2597,2656
2618,2656
2681,2984
2687,2984
2691,2984
2695,2984
2702,2984
2718,2984
2722,2984
2726,2984
2740,2984
2749,2984
2752,2984
2768,2984
2773,2984
2791,2984
2802,2984
2809,2984
2824,2984
2844,2984
2858,2984
2862,2984
2866,2984
2870,2984
2877,2984
2881,2984
2885,2984
2889,2984
2896,2984
2900,2984
2904,2984
2908,2984
2912,2984
2916,2984
2920,2984
2924,2984
2928,2984
2965,2984
2977,2984
3014,4564
3021,3162
3027,3162
3031,3162
3035,3162
3039,3162
3043,3162
3053,3172
3059,3172
3070,3172
3078,3172
3092,3172
3096,3172
3100,3172
3110,3162
3115,3162
3119,3162
3194,4564
3211,3319
3216,3319
3220,3319
3225,3319
3247,3319
3251,3319
3280,3319
3297,3319
3317,3319
3350,3626
3362,3626
3364,3626
3375,3626
3382,3626
3390,3626
3399,3626
3416,3626
3426,3626
3438,3626
3446,3626
3455,3626
3472,3626
3474,3626
3487,3626
3489,3626
3516,3626
3525,3626
3546,3626
3548,3626
3556,3626
3558,3626
3578,3626
3598,3626
3606,3626
3610,3626
3614,3626
3618,3626
3649,3682
3653,3682
3656,3682
3668,3682
3671,3682
3674,3682
3677,3682
3680,3682
3821,4093
3824,4093
3832,4093
3837,4093
3842,4093
3851,4093
3864,4093
3869,4093
3873,4093
3878,4093
3889,4093
3894,4093
3898,4093
3905,4093
3915,4093
3919,4093
3953,4100
3959,4100
3964,4100
3969,4100
4001,4100
4006,4100
4011,4100
4077,4100
4082,4100
4087,4100
4092,4100
4099,4100
4157,84702
4164,84702
4171,84702
4178,4419
4197,4419
4212,4419
4226,4419
4240,4419
4254,4419
4268,4419
4288,4419
4306,4419
4328,4419
4349,4419
4368,4419
4386,4419
4398,84702
4407,84702
4416,84702
4425,84702
4589,84656
4635,4836
4663,84848
4676,84848
4682,88415
4758,4981
4772,88576
4786,4988
4802,88576
4803,88263
4850,88065
4852,4914
4855,4914
4857,88107
4861,88065
4865,88065
4871,88065
4924,4903
5005,6460
5030,5012
5040,88405
5043,5012
5047,84848
5055,84848
5057,5574
5066,88405
5093,5012
5099,88405
5105,84848
5108,5326
5111,5508
5115,5124
5135,5282
5138,5538
5178,5218
5202,5218
5235,5547
5252,5547
5268,5547
5332,82685
5346,5574
5359,88405
5380,82685
5461,88325
5466,5259
5470,5574
5471,5553
5475,88325
5484,5363
5489,5259
5493,5574
5494,5553
5497,88325
5531,85229
5532,85199
5533,85153
5534,85215
5535,85253
5551,88405
5565,88405
5712,84702
5727,5697
5883,6241
5887,87803
5908,6248
5922,6248
5947,6248
5963,6259
6012,6241
6034,6259
6055,6248
6084,6241
6098,6259
6122,6255
6165,85264
6214,85264
6274,4564
6779,84702
6923,85339
6929,88686
6974,87999
7013,6785
7045,84702
7071,86737
7124,86767
13752,84702
13777,84185
13806,84702
13825,86737
13848,86737
13850,84185
13864,84185
13897,84702
13929,88405
13939,84464
13972,84702
14023,84702
14041,86730
14069,14091
14069,14074
14079,14105
14096,86744
14098,14029
14134,85556
14151,14116
14161,14147
14163,14147
14181,14123
14184,14169
14195,14142
14219,14123
14239,88180
14249,14326
14259,14291
14278,14326
14287,14274
14304,14326
14313,14318
14390,84702
14473,84464
14478,14400
14490,14508
14503,14515
14518,14412
14535,88893
14596,14412
14611,14400
14620,86470
14695,84464
14706,19512
14774,84495
14786,19512
15046,85596
15103,15032
15113,85474
15117,85488
15118,15032
15127,85488
15128,15032
15131,85474
15132,15032
15159,15053
15170,88405
15223,15053
15234,88405
15309,84702
15360,16105
15368,15388
15386,16105
15400,84185
15411,16105
15535,15520
15578,15531
15583,15531
15585,15531
15590,15531
15592,15536
15594,16045
15597,15531
15601,15536
15606,15531
15616,15531
15627,15531
15629,15536
15634,15531
15638,15520
15642,15520
15657,15536
15659,15536
15661,15536
15677,15536
15679,15536
15692,15536
15695,16071
15705,15520
15716,15531
15718,15536
15722,15531
15724,15536
15726,16091
15729,15531
15734,15531
15736,15536
15739,15531
15745,15536
15747,16091
15749,15531
15754,15531
15756,15536
15759,15531
15765,15536
15767,16082
15770,15531
15775,15531
15777,15536
15781,15531
15786,15531
15788,15536
15791,16082
15793,15531
15802,16082
15804,15531
15809,15531
15811,15536
15813,16058
15816,15531
15817,15552
15822,15531
15824,15536
15826,16082
15828,15531
15833,15531
15835,15536
15839,15531
15841,15531
15846,16082
15848,15552
15850,15552
15852,15552
15857,15531
15859,15536
15863,15531
15865,15531
15870,15531
15872,15536
15875,16082
15877,15531
15880,17812
15884,15531
15886,16082
15888,15531
15893,15531
15895,15536
15897,16058
15899,15531
15900,15552
15903,17812
15906,15531
15909,15552
15912,15536
15914,17812
15917,15531
15920,16001
15923,15531
15924,15542
15925,15552
15929,16001
15931,15531
15932,15542
15933,15552
15934,16082
15936,15531
15941,15531
15943,15536
15945,88405
15964,15531
15969,15531
15971,15536
15973,17812
15983,15561
16009,16020
16012,16029
16015,16029
16109,15499
16119,15561
16123,16146
16135,17831
16141,17812
16169,16254
16202,15561
16215,16254
16266,16344
16273,85638
16279,15977
16282,16254
16287,85403
16290,15977
16293,16254
16301,85528
16302,85638
16323,85638
16335,15977
16338,16254
16342,17812
16348,16392
16363,15977
16370,16254
16375,17812
16380,15977
16384,16254
16396,16410
16403,15977
16408,16410
16414,16428
16421,15977
16426,16428
16432,16446
16439,15977
16444,16446
16450,16464
16457,15977
16462,16464
16468,16482
16475,15977
16480,16482
16486,16500
16493,15977
16498,16500
16506,16568
16523,88405
16539,15977
16543,16568
16577,16605
16586,88405
16596,15977
16600,16605
16614,16653
16622,88405
16632,15977
16648,16653
16670,16731
16691,15977
16713,16731
16740,16780
16748,88405
16758,15977
16762,16780
16790,16825
16804,88405
16814,15977
16817,16825
16832,16875
16848,85474
16855,85474
16858,85583
16867,16875
16879,16960
16893,85488
16902,15977
16915,15977
16935,16960
16969,17012
16977,88405
16987,15977
17007,17012
17026,88405
17037,15977
17041,17012
17045,17047
17056,17082
17073,15977
17077,17012
17091,17121
17099,88405
17109,15561
17118,17238
17131,88405
17142,15561
17151,15986
17153,15561
17161,16254
17167,15561
17171,16254
17177,17812
17179,15992
17181,15561
17185,17187
17208,15561
17210,88405
17233,17238
17236,17375
17270,85638
17271,85403
17274,15986
17276,15561
17284,16254
17290,15561
17294,16254
17300,17812
17302,15992
17304,15561
17315,15986
17317,15561
17325,16254
17331,15561
17335,16254
17341,17812
17343,15992
17345,15561
17352,15561
17359,17812
17366,15561
17387,17399
17394,17238
17397,17440
17406,15531
17408,15531
17412,15531
17416,15531
17418,15536
17421,15531
17423,15536
17425,15561
17431,17812
17433,15561
17451,17463
17458,17238
17461,17503
17470,15531
17472,15531
17476,15531
17480,15531
17482,15536
17485,15531
17487,15536
17489,15561
17495,17812
17497,15561
17518,15986
17520,15561
17528,17620
17544,15561
17548,17620
17556,17812
17558,15992
17560,15561
17581,17831
17599,17812
17601,15992
17603,15561
17608,15992
17610,15561
17616,17238
17618,17643
17625,16254
17634,15561
17638,16254
17650,15986
17661,15561
17672,17399
17679,17463
17696,15561
17699,17812
17705,17812
17707,15561
17711,16254
17719,17812
17721,15992
17723,15561
17729,17238
17732,17734
17748,15561
17755,17757
17766,15986
17768,15561
17771,16254
17777,17812
17779,15992
17781,15561
17787,17238
17790,17792
17799,17812
17802,17812
17817,17803
17835,17803
17883,84702
17910,85145
17917,85153
17934,19512
17962,84702
18001,85145
18017,19512
18047,84702
18083,85145
18090,85153
18108,19512
18140,84702
18170,85264
18178,85145
18185,85153
18203,19512
18231,84702
18264,19546
18275,19512
18310,84702
18344,85638
18346,85514
18359,19444
18381,18399
18392,82491
18403,85109
18405,82475
18457,84702
18491,85638
18493,85514
18506,19444
18525,85109
18540,82467
18546,18529
18566,18529
18601,84702
18632,85299
18665,85253
18676,85145
18681,85153
18741,84702
18775,85638
18777,85514
18790,19444
18806,18823
18815,18823
18830,85109
18843,82456
18849,18831
18869,18831
18895,84702
18925,19546
18936,19512
18964,84702
18991,19546
19002,19512
19030,84702
19060,19546
19071,19512
19093,84702
19182,84702
19221,85145
19237,19512
19265,84702
19295,19546
19306,19512
19331,84702
19363,19512
19391,84702
19421,19546
19432,19512
19463,85638
19487,88628
19522,6627
19555,85264
19568,85145
19575,85153
19608,84702
19647,19546
19657,19512
20837,21560
20843,21560
20848,21560
20853,21560
20858,21560
20867,21560
20872,21560
20877,21560
20890,21560
20895,21560
20900,21560
20905,21560
20910,21560
20915,21560
20920,21560
20925,21572
20931,21560
20936,21560
20941,21560
20946,21560
20951,21560
20956,21560
20961,21560
20966,21572
20971,21572
20976,21560
20981,21560
20989,21560
20994,21560
20999,21560
21004,21560
21009,21560
21014,21560
21019,21560
21024,21560
21029,21560
21155,21560
21160,21560
21165,21560
21170,21560
21193,84702
21200,84702
21207,84702
21217,21560
21222,21560
21227,21560
21344,21560
21349,21560
21354,21560
21359,21560
21364,21560
21369,21560
21374,21560
21379,21560
21384,21560
21389,21560
21394,21560
21399,21560
21404,21560
21409,21560
21414,21560
21419,21560
21424,21560
21429,21560
21434,21560
21439,21560
21444,21560
21449,21560
21454,21560
21459,21560
21464,21560
21493,84702
21518,21560
21523,21560
21534,21560
21539,21560
21544,21560
21565,84702
21575,84702
21603,84702
21641,21677
21647,21987
21660,21677
21700,87999
22218,22072
22307,84702
22354,22609
22361,22659
22374,22609
22614,22391
22679,84702
22708,22730
22729,22730
22809,84702
22866,86899
22955,84702
23063,85474
23065,85663
23090,85663
23234,24176
23245,24176
23247,24176
23263,24176
23276,24137
23283,24176
23310,24176
23315,24176
23316,24176
23331,24176
23343,24176
23360,24176
23468,24176
23503,24176
23514,24176
23519,24176
23532,24176
23537,24176
23550,24176
23551,24176
23572,24176
23573,24176
23596,24176
23597,24176
23612,24176
23613,24176
23640,24176
23677,24176
23692,24176
23693,24176
23708,24176
23709,24176
23718,24176
23723,24176
23740,24176
23745,24176
23768,24176
23769,24176
23780,24176
23785,24176
23844,24176
24005,24176
24025,24176
24047,85474
24055,24176
24073,85474
24080,24176
24096,24176
24166,24176
24201,84702
24225,24209
24237,24209
24253,84702
24329,84702
24596,84702
24664,24995
24669,24859
24700,25202
24794,25335
24802,25335
24825,25335
24855,24652
24881,24894
24920,86899
24932,24894
24959,24894
24985,24894
25257,86899
25312,25202
25328,25202
25369,25472
25610,25472
25705,86899
25788,84702
25818,85638
25845,86710
25850,85556
25862,25804
25880,85583
25893,25804
25903,85596
25907,25804
25911,85528
25921,25804
25930,25804
25940,25804
25941,86744
25971,86744
25979,86744
26011,85474
26014,85583
26018,85474
26027,85474
26033,85528
26034,85583
26043,85596
26044,26023
26088,84702
26197,26835
26201,26835
26236,85596
26237,26222
26649,26222
26655,26222
26696,26829
26706,26829
26810,26599
26837,86737
26848,26777
26858,26222
26920,27004
26986,27004
27045,26967
27069,27004
27084,26967
27107,27004
27119,27004
27137,26967
27166,27004
27190,27543
27205,27543
27220,27543
27233,27543
27263,88405
27283,27004
27409,88405
27419,88405
27424,27908
27438,88405
27485,27374
27620,27543
27660,27543
27674,27543
27690,27494
27703,27285
27718,27543
27788,85474
27803,85474
27817,85638
27831,26005
27846,26005
27860,26023
27875,26023
27984,27908
28035,84702
28092,28222
28094,28667
