1,2
1,7
1,11
2,4
2,5
5,6
7,9
11,9
11,4
11,13
14,15
14,21
14,29
14,25
14,46
15,17
15,19
19,20
21,23
25,23
25,27
25,28
29,31
29,32
32,17
32,23
32,33
32,38
33,35
33,37
38,39
38,40
38,43
43,40
43,27
43,28
46,27
46,28
48,49
48,55
48,63
48,59
48,78
49,51
49,53
53,54
55,57
59,57
59,61
59,62
63,65
63,66
66,51
66,57
66,67
66,70
67,69
70,71
70,72
70,75
75,72
75,61
75,62
78,61
78,62
